11.Variable; SEW_GVL_Internal.Drive5_AxisDriver.DeviceAdapter16PD.stBasicOUT.lrActualVelocity
11.Address.AddrFlags; 0x00000000
11.Class; 15
11.Size; 8
11.GraphColor; 4278190335
11.GraphType; 1
11.MinWarningColor; 4278190080
11.MaxWarningColor; 4294901760
11.CriticalLowerLimit; 0
11.CriticalUpperLimit; 0
11.ActivateMinWarning; 0
11.ActivateMaxWarning; 0
11.YAxis; 0
11.Data; 
; 18974859; 50.196120000000008
; 18979859; 50.063840000000006
; 18984867; 50.045930000000006
; 18989863; 50.019020000000005
; 18994858; 49.824700000000007
; 18999861; 49.937850000000005
; 19004872; 49.801010000000005
; 19009862; 49.789600000000007
; 19014863; 49.895790000000005
; 19019863; 50.09324
; 19024862; 50.17016
; 19029859; 50.339740000000006
; 19034862; 50.15534
; 19039862; 50.064130000000006
; 19044863; 50.15646
; 19049860; 50.25426
; 19054862; 50.11583
; 19059863; 50.139140000000005
; 19064867; 49.784270000000006
; 19069860; 49.53627
; 19074856; 49.5686
; 19079862; 49.80284
; 19084865; 49.93542
; 19089859; 50.212270000000004
; 19094861; 50.171180000000007
; 19099866; 50.146110000000007
; 19104872; 50.069300000000005
; 19109859; 49.98633
; 19114860; 49.895320000000005
; 19119864; 50.008590000000005
; 19124869; 49.832020000000007
; 19129861; 49.830360000000006
; 19134857; 49.897250000000007
; 19139863; 49.975910000000006
; 19144874; 50.041120000000006
; 19149860; 50.201890000000006
; 19154864; 50.105010000000007
; 19159863; 50.148280000000007
; 19164897; 50.1452
; 19169860; 50.17412
; 19174863; 50.2004
; 19179863; 50.293400000000005
; 19184867; 49.98335
; 19189873; 49.76192
; 19194860; 49.584230000000005
; 19199860; 49.626670000000004
; 19204871; 49.732830000000007
; 19209861; 49.99589
; 19214863; 50.009570000000004
; 19219862; 50.191280000000006
; 19224867; 50.27065
; 19229860; 50.14222
; 19234864; 49.917
; 19239861; 50.05069
; 19244868; 49.845520000000008
; 19249863; 49.77098
; 19254862; 49.83941
; 19259862; 49.92712
; 19264873; 49.947990000000004
; 19269860; 50.14173
; 19274861; 50.0367
; 19279862; 50.15979
; 19284866; 50.27429
; 19289858; 50.17846
; 19294862; 50.078660000000006
; 19299863; 50.36299
; 19304866; 50.17349
; 19309859; 50.03121
; 19314861; 49.82981
; 19319863; 49.62747
; 19324864; 49.588130000000007
; 19329860; 49.85054
; 19334863; 49.81369
; 19339861; 50.0001
; 19344866; 50.243010000000005
; 19349858; 50.280840000000005
; 19354860; 50.06372
; 19359865; 50.120920000000005
; 19364871; 49.91705
; 19369865; 49.80131
; 19374865; 49.78029
; 19379859; 49.881130000000006
; 19384870; 49.87429
; 19389860; 50.003350000000005
; 19394862; 49.9198
; 19399869; 50.071400000000004
; 19404865; 50.297790000000006
; 19409859; 50.32621
; 19414858; 50.116150000000005
; 19419865; 50.20788
; 19424867; 50.15742
; 19429860; 50.12348
; 19434864; 50.0118
; 19439861; 49.87729
; 19444865; 49.60956
; 19449860; 49.720620000000004
; 19454861; 49.68068
; 19459860; 49.88132
; 19464869; 50.132200000000005
; 19469858; 50.29661
; 19474864; 50.228970000000004
; 19479861; 50.228330000000007
; 19484866; 49.915810000000008
; 19489859; 49.85385
; 19494863; 49.850860000000004
; 19499861; 49.89462
; 19504866; 49.888990000000007
; 19509862; 49.984660000000005
; 19514863; 49.826580000000007
; 19519864; 49.985060000000004
; 19524868; 50.194140000000004
; 19529858; 50.270080000000007
; 19534862; 50.18227
; 19539868; 50.215270000000004
; 19544867; 50.00395
; 19549860; 50.136810000000004
; 19554859; 50.18137
; 19559861; 50.110580000000006
; 19564874; 49.834010000000006
; 19569862; 49.69635
; 19574864; 49.481930000000006
; 19579881; 49.643620000000006
; 19584869; 49.907280000000007
; 19589859; 50.09279
; 19594859; 50.190110000000004
; 19599857; 50.36762
; 19604912; 50.091420000000006
; 19609861; 49.94751
; 19614862; 49.9575
; 19619862; 49.966260000000005
; 19624867; 49.84069
; 19629861; 49.94062
; 19634864; 49.7586
; 19639861; 49.829640000000005
; 19644866; 50.052740000000007
; 19649860; 50.162630000000007
; 19654862; 50.190220000000004
; 19659863; 50.373740000000005
; 19664867; 50.13011
; 19669858; 50.03356
; 19674861; 50.206920000000004
; 19679860; 50.237480000000005
; 19684868; 50.084320000000005
; 19689859; 50.020360000000004
; 19694861; 49.57484
; 19699862; 49.533060000000006
; 19704894; 49.739950000000007
; 19709862; 49.922650000000004
; 19714862; 50.004990000000006
; 19719863; 50.316680000000005
; 19724904; 50.186640000000004
; 19729861; 50.045170000000006
; 19734863; 49.978570000000005
; 19739862; 50.024060000000006
; 19744868; 49.894760000000005
; 19749862; 49.89213
; 19754863; 49.748960000000004
; 19759879; 49.825720000000004
; 19764871; 49.94306
; 19769860; 50.018390000000004
; 19774863; 50.0172
; 19779859; 50.298880000000004
; 19784867; 50.2445
; 19789860; 50.126960000000004
; 19794862; 50.060970000000005
; 19799862; 50.25641
; 19804872; 50.20953
; 19809859; 50.22247
; 19814863; 49.821590000000008
; 19819863; 49.56528
; 19824880; 49.58312
; 19829860; 49.70367
; 19834907; 49.818160000000006
; 19839863; 50.17365
; 19844860; 50.217200000000005
; 19849867; 50.233120000000007
; 19854862; 50.121340000000004
; 19859861; 50.0534
; 19864865; 49.963150000000006
; 19869862; 50.00753
; 19874862; 49.715830000000004
; 19879862; 49.78714
; 19884865; 49.924080000000004
; 19889859; 49.962190000000007
; 19894857; 49.959660000000007
; 19899861; 50.207690000000007
; 19904867; 50.184970000000007
; 19909860; 50.20282
; 19914859; 50.127440000000007
; 19919862; 50.070420000000006
; 19924874; 50.159800000000004
; 19929861; 50.31497
; 19934859; 50.05178
; 19939859; 49.907570000000007
; 19944865; 49.73698
; 19949860; 49.655710000000006
; 19954861; 49.620900000000006
; 19959880; 49.941700000000004
; 19964879; 49.9354
; 19969863; 50.08637
; 19974857; 50.199490000000004
; 19979866; 50.19386
; 19984875; 50.015330000000006
; 19989862; 50.081230000000005
; 19994862; 49.832
; 19999863; 49.763490000000004
; 20004877; 49.85309
; 20009863; 49.94445
; 20014862; 49.885360000000006
; 20019862; 50.082910000000005
; 20024865; 50.002150000000007
; 20029860; 50.092160000000007
; 20034870; 50.223830000000007
; 20039863; 50.24475
; 20044897; 50.086720000000007
; 20049862; 50.31275
; 20054858; 50.13439
; 20059863; 50.06302
; 20064869; 49.945150000000005
; 20069857; 49.76028
; 20074861; 49.53896
; 20079864; 49.770520000000005
; 20084862; 49.76921
; 20089861; 49.89591
; 20094862; 50.12261
; 20099855; 50.33178
; 20104864; 50.205700000000007
; 20109857; 50.17121
; 20114862; 49.88763
; 20119860; 49.85618
; 20124869; 49.86341
; 20129880; 49.920730000000006
; 20134864; 49.843680000000006
; 20139863; 50.03728
; 20144871; 49.92354
; 20149860; 49.980300000000007
; 20154862; 50.10853
; 20159860; 50.253800000000005
; 20164899; 50.151840000000007
; 20169862; 50.19037
; 20174864; 50.13857
; 20179864; 50.2165
; 20184875; 50.169880000000006
; 20189861; 50.012400000000007
; 20194863; 49.66877
; 20199863; 49.687490000000004
; 20204869; 49.573780000000006
; 20209859; 49.68119
; 20214861; 49.883770000000005
; 20219858; 50.22704
; 20224870; 50.309720000000006
; 20229860; 50.326040000000006
; 20234865; 49.96511
; 20239862; 49.89768
; 20244874; 49.952900000000007
; 20249858; 49.885490000000004
; 20254865; 49.747830000000008
; 20259861; 49.960570000000004
; 20264865; 49.899440000000006
; 20269863; 49.9403
; 20274864; 50.05978
; 20279861; 50.229710000000004
; 20284866; 50.257690000000004
; 20289859; 50.330340000000007
; 20294860; 50.005230000000005
; 20299861; 50.098940000000006
; 20304867; 50.239000000000004
; 20309862; 50.209810000000004
; 20314862; 49.923230000000004
; 20319858; 49.863470000000007
; 20324868; 49.570840000000004
; 20329860; 49.54811
; 20334870; 49.729800000000004
; 20339854; 49.98626
; 20344871; 50.1424
; 20349863; 50.36766
; 20354862; 50.102010000000007
; 20359864; 49.957240000000006
; 20364872; 49.99719
; 20369860; 50.020500000000006
; 20374863; 49.792220000000007
; 20379864; 49.9286
; 20384881; 49.843050000000005
; 20389858; 49.84494
; 20394863; 49.9217
; 20399863; 50.08881
; 20404866; 50.11449
; 20409858; 50.318830000000005
; 20414862; 50.10902
; 20419862; 50.02642
; 20424867; 50.18912
; 20429859; 50.32616
; 20434863; 50.14524
; 20439861; 50.12637
; 20444866; 49.74253
; 20449860; 49.505
; 20454861; 49.57549
; 20459859; 49.846630000000005
; 20464866; 49.94991
; 20469860; 50.266320000000007
; 20474863; 50.227590000000006
; 20479863; 50.143390000000004
; 20484863; 50.032120000000006
; 20489857; 50.009800000000006
; 20494856; 49.86898
; 20499861; 49.970560000000006
; 20504863; 49.81947
; 20509860; 49.78958
; 20514857; 49.842340000000007
; 20519862; 50.010030000000008
; 20524865; 50.042730000000006
; 20529862; 50.2648
; 20534864; 50.164210000000004
; 20539858; 50.11661
; 20544866; 50.07321
; 20549877; 50.240150000000007
; 20554856; 50.223760000000006
; 20559862; 50.311470000000007
; 20564869; 49.972870000000007
; 20569860; 49.67119
; 20574856; 49.499500000000005
; 20579861; 49.64249
; 20584875; 49.7631
; 20589860; 50.035030000000006
; 20594863; 50.04554
; 20599861; 50.20092
; 20604873; 50.236360000000005
; 20609859; 50.15543
; 20614861; 49.9258
; 20619867; 50.059520000000006
; 20624869; 49.84447
; 20629860; 49.743930000000006
; 20634864; 49.781020000000005
; 20639862; 49.933550000000004
; 20644867; 49.920040000000007
; 20649880; 50.179410000000004
; 20654862; 50.11442
; 20659865; 50.214020000000005
; 20664865; 50.244380000000007
; 20669860; 50.15979
; 20674863; 50.063230000000004
; 20679863; 50.3603
; 20684866; 50.17318
; 20689862; 49.924150000000004
; 20694864; 49.708700000000007
; 20699860; 49.626160000000006
; 20704865; 49.57896
; 20709861; 49.87906
; 20714863; 49.875180000000007
; 20719862; 50.10045
; 20724865; 50.317660000000004
; 20729860; 50.315120000000007
; 20734880; 49.95774
; 20739863; 50.028470000000006
; 20744867; 49.92367
; 20749862; 49.83782
; 20754880; 49.82374
; 20759860; 49.975410000000004
; 20764868; 49.8851
; 20769861; 50.024280000000005
; 20774861; 49.962970000000006
; 20779860; 50.06571
; 20784870; 50.206840000000007
; 20789865; 50.26771
; 20794861; 50.00748
; 20799893; 50.251270000000005
; 20804869; 50.26021
; 20809861; 50.128350000000005
; 20814862; 49.952830000000006
; 20819863; 49.84989
; 20824868; 49.56423
; 20829860; 49.704190000000004
; 20834861; 49.671690000000005
; 20839861; 49.849450000000004
; 20844866; 50.136880000000005
; 20849861; 50.37154
; 20854863; 50.15847
; 20859887; 50.160410000000006
; 20864863; 49.95651
; 20869862; 49.884490000000007
; 20874862; 49.801750000000006
; 20879861; 49.886570000000006
; 20884867; 49.839560000000006
; 20889860; 49.986580000000004
; 20894861; 49.875490000000006
; 20899862; 49.972600000000007
; 20904861; 50.1253
; 20909860; 50.311090000000007
; 20914862; 50.179230000000004
; 20919861; 50.238400000000006
; 20924864; 50.131240000000005
; 20929861; 50.17987
; 20934863; 50.145720000000004
; 20939863; 50.125020000000006
; 20944861; 49.83261
; 20949862; 49.691350000000007
; 20954861; 49.54531
; 20959864; 49.68028
; 20964874; 49.917620000000007
; 20969862; 50.181760000000004
; 20974861; 50.15693
; 20979862; 50.28916
; 20984874; 50.05626
; 20989860; 49.924820000000004
; 20994862; 49.90491
; 20999881; 49.92925
; 21004871; 49.79679
; 21009859; 49.9808
; 21014862; 49.865980000000008
; 21019864; 49.861070000000005
; 21024868; 49.99356
; 21029860; 50.153040000000004
; 21034858; 50.157460000000007
; 21039862; 50.37657
; 21044867; 50.164890000000007
; 21049859; 50.049740000000007
; 21054859; 50.1512
; 21059862; 50.239880000000007
; 21064870; 50.03112
; 21069861; 49.93679
; 21074857; 49.55131
; 21079863; 49.532430000000005
; 21084867; 49.79574
; 21089857; 50.04695
; 21094862; 50.04807
; 21099861; 50.341620000000006
; 21104861; 50.24128
; 21109858; 50.00542
; 21114861; 49.892300000000006
; 21119861; 49.979420000000005
; 21124870; 49.825730000000007
; 21129860; 49.91541
; 21134864; 49.809000000000005
; 21139862; 49.820980000000006
; 21144876; 49.92575
; 21149859; 50.11728
; 21154862; 50.07265
; 21159862; 50.334340000000005
; 21164867; 50.241350000000004
; 21169857; 50.038790000000006
; 21174862; 49.986670000000004
; 21179904; 50.257850000000005
; 21184869; 50.18688
; 21189860; 50.195330000000006
; 21194880; 49.82325
; 21199861; 49.52526
; 21204866; 49.59188
; 21209858; 49.8288
; 21214861; 49.832910000000005
; 21219862; 50.158060000000006
; 21224870; 50.23868
; 21229863; 50.187320000000007
; 21234863; 50.028800000000004
; 21239856; 50.04843
; 21244869; 49.962630000000004
; 21249861; 50.042040000000007
; 21254862; 49.816520000000004
; 21259862; 49.800450000000005
; 21264866; 49.87069
; 21269859; 49.962720000000004
; 21274864; 49.898700000000005
; 21279862; 50.196380000000005
; 21284865; 50.240570000000005
; 21289862; 50.207020000000007
; 21294862; 50.076750000000004
; 21299866; 50.146950000000004
; 21304866; 50.219060000000006
; 21309861; 50.325730000000007
; 21314862; 50.049130000000005
; 21319864; 49.792300000000004
; 21324865; 49.63049
; 21329861; 49.6856
; 21334863; 49.615280000000006
; 21339864; 49.938570000000006
; 21344865; 50.0542
; 21349863; 50.171240000000004
; 21354862; 50.18117
; 21359863; 50.15523
; 21364867; 49.948550000000004
; 21369862; 50.05109
; 21374857; 49.857890000000005
; 21379863; 49.7509
; 21384957; 49.834050000000005
; 21389860; 49.976890000000004
; 21394864; 49.85276
; 21399861; 50.09767
; 21404877; 50.087740000000004
; 21409861; 50.129760000000005
; 21414860; 50.16013
; 21419862; 50.218700000000005
; 21424869; 50.082640000000005
; 21429861; 50.37742
; 21434863; 50.215360000000004
; 21439862; 50.031420000000004
; 21444867; 49.89323
; 21449859; 49.748450000000005
; 21454863; 49.528020000000005
; 21459857; 49.75939
; 21464865; 49.82144
; 21469858; 49.96497
; 21474915; 50.16852
; 21479860; 50.342960000000005
; 21484866; 50.099100000000007
; 21489862; 50.083900000000007
; 21494860; 49.932880000000004
; 21499863; 49.82726
; 21504860; 49.777110000000008
; 21509861; 49.90473
; 21514856; 49.80588
; 21519862; 50.014010000000006
; 21524866; 50.0127
; 21529859; 50.0634
; 21534858; 50.15308
; 21539862; 50.333130000000004
; 21544865; 50.13526
; 21549866; 50.16275
; 21554862; 50.14238
; 21559856; 50.091590000000004
; 21564866; 50.07916
; 21569859; 50.04706
; 21574862; 49.66013
; 21579862; 49.68697
; 21584867; 49.6882
; 21589862; 49.77105
; 21594863; 49.94724
; 21599860; 50.281420000000004
; 21604889; 50.246230000000004
; 21609860; 50.23405
; 21614863; 49.9615
; 21619862; 49.87113
; 21624869; 49.895810000000004
; 21629860; 49.91315
; 21634862; 49.79028
; 21639861; 49.98863
; 21644864; 49.94295
; 21649860; 49.93325
; 21654857; 49.97818
; 21659861; 50.210150000000006
; 21664865; 50.213580000000007
; 21669860; 50.294340000000005
; 21674864; 50.06808
; 21679860; 50.129560000000005
; 21684866; 50.190000000000005
; 21689881; 50.211490000000005
; 21694918; 49.897070000000006
; 21699864; 49.769560000000006
; 21704861; 49.57936
; 21709860; 49.555890000000005
; 21714862; 49.728280000000005
; 21719863; 50.047970000000007
; 21724866; 50.171330000000005
; 21729859; 50.350770000000004
; 21734862; 50.115280000000006
; 21739862; 49.943070000000006
; 21744865; 49.978800000000007
; 21749859; 50.02277
; 21754912; 49.782430000000005
; 21759864; 49.952020000000005
; 21764867; 49.90771
; 21769859; 49.847750000000005
; 21774864; 49.894540000000006
; 21779863; 50.151830000000004
; 21784871; 50.17432
; 21789861; 50.3273
; 21794864; 50.10558
; 21799864; 49.973130000000005
; 21804906; 50.196650000000005
; 21809859; 50.351780000000005
; 21814863; 50.10423
; 21819859; 50.030420000000007
; 21824861; 49.723270000000007
; 21829862; 49.499990000000004
; 21834856; 49.553760000000004
; 21839864; 49.843230000000005
; 21844867; 49.91409
; 21849869; 50.24674
; 21854861; 50.24107
; 21859863; 50.12682
; 21864864; 50.04433
; 21869859; 50.06618
; 21874863; 49.85654
; 21879862; 49.919610000000006
; 21884863; 49.831160000000004
; 21889861; 49.77206
; 21894863; 49.810520000000004
; 21899862; 50.058620000000005
; 21904875; 50.101710000000004
; 21909862; 50.317470000000007
; 21914857; 50.219040000000007
; 21919862; 50.140600000000006
; 21924860; 50.087990000000005
; 21929861; 50.29404
; 21934861; 50.19113
; 21939862; 50.24334
; 21944863; 49.954150000000006
; 21949860; 49.618080000000006
; 21954880; 49.503470000000007
; 21959862; 49.71717
; 21964868; 49.798710000000007
; 21969861; 50.079330000000006
; 21974862; 50.12933
; 21979861; 50.188750000000006
; 21984868; 50.122600000000006
; 21989857; 50.054520000000004
; 21994857; 49.852990000000005
; 21999862; 50.015130000000006
; 22004872; 49.87798
; 22009860; 49.791180000000004
; 22014870; 49.8031
; 22019886; 49.979830000000007
; 22024871; 49.94776
; 22029860; 50.18612
; 22034862; 50.120380000000004
; 22039858; 50.12203
; 22044869; 50.121300000000005
; 22049858; 50.137310000000006
; 22054875; 50.10931
; 22059859; 50.36496
; 22064870; 50.21826
; 22069863; 49.969240000000006
; 22074863; 49.68872
; 22079861; 49.61981
; 22084865; 49.591080000000005
; 22089862; 49.90798
; 22094858; 49.92524
; 22099862; 50.10383
; 22104876; 50.287310000000005
; 22109858; 50.306680000000007
; 22114864; 49.94897
; 22119863; 50.031530000000004
; 22124878; 49.930130000000005
; 22129859; 49.784200000000006
; 22134856; 49.75128
; 22139861; 49.91423
; 22144869; 49.869000000000007
; 22149860; 50.08019
; 22154862; 50.0322
; 22159862; 50.09758
; 22164875; 50.218070000000004
; 22169857; 50.256240000000005
; 22174862; 49.969510000000007
; 22179862; 50.247910000000005
; 22184866; 50.259380000000007
; 22189859; 50.142640000000007
; 22194863; 49.91996
; 22199863; 49.786080000000005
; 22204872; 49.52465
; 22209865; 49.71025
; 22214857; 49.736720000000005
; 22219860; 49.89972
; 22224872; 50.157610000000005
; 22229859; 50.380060000000007
; 22234864; 50.14907
; 22239864; 50.168800000000005
; 22244880; 49.985400000000006
; 22249863; 49.890690000000006
; 22254878; 49.782920000000004
; 22259860; 49.899780000000007
; 22264869; 49.861470000000004
; 22269858; 50.032770000000006
; 22274863; 49.883790000000005
; 22279862; 49.96038
; 22284866; 50.140480000000004
; 22289861; 50.330380000000005
; 22294864; 50.16758
; 22299861; 50.22773
; 22304865; 50.163720000000005
; 22309860; 50.168800000000005
; 22314862; 50.08941
; 22319859; 50.03081
; 22324866; 49.72267
; 22329867; 49.647130000000004
; 22334861; 49.53383
; 22339863; 49.710670000000007
; 22344864; 49.954820000000005
; 22349865; 50.23913
; 22354863; 50.24569
; 22359862; 50.31947
; 22364874; 50.007090000000005
; 22369860; 49.846650000000004
; 22374864; 49.830760000000005
; 22379859; 49.896620000000006
; 22384867; 49.847010000000004
; 22389859; 50.053010000000008
; 22394860; 49.923550000000006
; 22399864; 49.881940000000007
; 22404875; 50.02723
; 22409860; 50.223690000000005
; 22414866; 50.203520000000005
; 22419862; 50.3113
; 22424875; 50.030030000000004
; 22429859; 50.04634
; 22434857; 50.204980000000006
; 22439861; 50.25925
; 22444875; 49.993640000000006
; 22449859; 49.89627
; 22454861; 49.547300000000007
; 22459863; 49.55344
; 22464868; 49.76657
; 22469859; 49.95555
; 22474862; 50.042330000000007
; 22479860; 50.38322
; 22484861; 50.217960000000005
; 22489861; 49.985220000000005
; 22494862; 49.90673
; 22499855; 50.002810000000004
; 22504872; 49.86149
; 22509863; 49.942800000000005
; 22514863; 49.8177
; 22519856; 49.848870000000005
; 22524867; 49.9326
; 22529858; 50.08001
; 22534858; 50.062320000000007
; 22539863; 50.355250000000005
; 22544874; 50.226910000000004
; 22549859; 50.07137
; 22554861; 50.101870000000005
; 22559861; 50.3055
; 22564933; 50.17228
; 22569862; 50.139450000000004
; 22574857; 49.74157
; 22579861; 49.513780000000004
; 22584861; 49.612710000000007
; 22589860; 49.803030000000007
; 22594861; 49.836610000000007
; 22599882; 50.21719
; 22604872; 50.26635
; 22609860; 50.160000000000004
; 22614861; 49.978690000000007
; 22619861; 50.014570000000006
; 22624864; 49.94769
; 22629859; 49.992450000000005
; 22634863; 49.76245
; 22639856; 49.799380000000006
; 22644866; 49.927640000000004
; 22649858; 50.006910000000005
; 22654859; 49.95689
; 22659862; 50.20752
; 22664872; 50.20011
; 22669861; 50.194610000000004
; 22674864; 50.111360000000005
; 22679860; 50.19167
; 22684869; 50.21945
; 22689860; 50.277120000000004
; 22694857; 49.94116
; 22699861; 49.74938
; 22704868; 49.625380000000007
; 22709858; 49.666100000000007
; 22714863; 49.68363
; 22719860; 50.039080000000006
; 22724866; 50.103370000000005
; 22729864; 50.20042
; 22734862; 50.193000000000005
; 22739888; 50.133750000000006
; 22744873; 49.98541
; 22749863; 50.061380000000007
; 22754863; 49.77517
; 22759863; 49.74291
; 22764867; 49.857020000000006
; 22769859; 49.94221
; 22774862; 49.882380000000005
; 22779861; 50.15404
; 22784870; 50.11059
; 22789858; 50.148550000000007
; 22794861; 50.162510000000005
; 22799860; 50.156360000000006
; 22804871; 50.094100000000005
; 22809862; 50.321700000000007
; 22814855; 50.091060000000006
; 22819864; 49.98608
; 22824880; 49.881060000000005
; 22829861; 49.71054
; 22834861; 49.573580000000007
; 22839862; 49.845960000000005
; 22844880; 49.836920000000006
; 22849858; 49.9759
; 22854862; 50.17155
; 22859861; 50.265370000000004
; 22864873; 50.1152
; 22869859; 50.155390000000004
; 22874861; 49.958310000000004
; 22879862; 49.892990000000005
; 22884872; 49.90507
; 22889858; 49.942090000000007
; 22894863; 49.889460000000007
; 22899863; 50.039190000000005
; 22904867; 49.94158
; 22909858; 49.997710000000005
; 22914862; 50.147940000000006
; 22919861; 50.253280000000004
; 22924869; 50.13029
; 22929859; 50.19102
; 22934860; 50.13224
; 22939856; 50.14025
; 22944873; 50.118370000000006
; 22949874; 49.96437
; 22954860; 49.60096
; 22959862; 49.692420000000006
; 22964865; 49.65252
; 22969861; 49.791360000000005
; 22974861; 50.05002
; 22979867; 50.2811
; 22984871; 50.26771
; 22989859; 50.196810000000006
; 22994862; 49.87845
; 22999859; 49.863540000000008
; 23004874; 49.9168
; 23009860; 49.8656
; 23014861; 49.811220000000006
; 23019862; 49.958380000000005
; 23024891; 49.857740000000007
; 23029862; 49.94805
; 23034858; 50.124640000000007
; 23039861; 50.26655
; 23044866; 50.28461
; 23049861; 50.22769
; 23054861; 49.98803
; 23059861; 50.21444
; 23064865; 50.334700000000005
; 23069864; 50.179150000000007
; 23074856; 49.87342
; 23079863; 49.745050000000006
; 23084863; 49.53401
; 23089859; 49.60419
; 23094859; 49.78831
; 23099859; 50.006490000000007
; 23104870; 50.260270000000006
; 23109867; 50.38669
; 23114864; 50.03204
; 23119864; 49.915600000000005
; 23124868; 49.997000000000007
; 23129863; 49.916100000000007
; 23134859; 49.79558
; 23139863; 49.925860000000007
; 23144860; 49.802740000000007
; 23149869; 49.812360000000005
; 23154862; 50.024580000000007
; 23159861; 50.15388
; 23164870; 50.274310000000007
; 23169860; 50.318500000000007
; 23174864; 50.03144
; 23179861; 49.996460000000006
; 23184865; 50.235440000000004
; 23189860; 50.173390000000005
; 23194859; 50.04878
; 23199861; 50.03112
; 23204865; 49.645370000000007
; 23209859; 49.541390000000007
; 23214859; 49.70367
; 23219861; 49.86574
; 23224874; 50.09955
; 23229863; 50.33955
; 23234859; 50.201890000000006
; 23239900; 50.083040000000004
; 23244870; 50.05653
; 23249861; 49.9547
; 23254861; 49.900810000000007
; 23259862; 49.941480000000006
; 23264870; 49.793310000000005
; 23269859; 49.80635
; 23274863; 49.940940000000005
; 23279859; 50.00285
; 23284870; 50.11287
; 23289859; 50.22666
; 23294861; 50.134240000000005
; 23299863; 50.111590000000007
; 23304864; 50.147200000000005
; 23309859; 50.21972
; 23314863; 50.231750000000005
; 23319858; 50.230070000000005
; 23324868; 49.852630000000005
; 23329862; 49.57793
; 23334863; 49.550120000000007
; 23339862; 49.59427
; 23344865; 49.829
; 23349861; 50.077450000000006
; 23354860; 50.14645
; 23359863; 50.21994
; 23364874; 50.230340000000005
; 23369860; 50.048510000000007
; 23374857; 50.02349
; 23379862; 49.99918
; 23384877; 49.752100000000006
; 23389860; 49.74555
; 23394861; 49.9048
; 23399858; 49.91358
; 23404867; 50.052400000000006
; 23409860; 50.15044
; 23414858; 50.132130000000004
; 23419861; 50.177170000000004
; 23424870; 50.207930000000005
; 23429860; 50.02284
; 23434864; 50.257050000000007
; 23439882; 50.36211
; 23444875; 50.080380000000005
; 23449860; 49.857960000000006
; 23454863; 49.67193
; 23459856; 49.520700000000005
