9.Variable; SEW_GVL_Internal.Drive3_AxisDriver.DeviceAdapter16PD.stBasicOUT.lrActualVelocity
9.Address.AddrFlags; 0x00000000
9.Class; 15
9.Size; 8
9.GraphColor; 4294901760
9.GraphType; 1
9.MinWarningColor; 4278190080
9.MaxWarningColor; 4294901760
9.CriticalLowerLimit; 0
9.CriticalUpperLimit; 0
9.ActivateMinWarning; 0
9.ActivateMaxWarning; 0
9.YAxis; 0
9.Data; 
; 19479861; 50.06004
; 19484866; 50.255550000000007
; 19489859; 50.21833
; 19494863; 49.885250000000006
; 19499861; 49.865970000000004
; 19504866; 50.049540000000007
; 19509862; 49.755160000000004
; 19514863; 49.532720000000005
; 19519864; 49.45548
; 19524868; 49.731190000000005
; 19529858; 49.960130000000007
; 19534862; 50.107560000000007
; 19539868; 50.008610000000004
; 19544867; 50.11393
; 19549860; 50.074200000000005
; 19554859; 49.9543
; 19559861; 49.801210000000005
; 19564874; 50.094680000000004
; 19569862; 50.417730000000006
; 19574864; 50.796890000000005
; 19579881; 50.39323
; 19584869; 49.85464
; 19589859; 49.72498
; 19594859; 49.880950000000006
; 19599857; 49.872730000000004
; 19604912; 50.112170000000006
; 19609861; 50.206340000000004
; 19614862; 50.185140000000004
; 19619862; 50.011300000000006
; 19624867; 49.99407
; 19629861; 49.90319
; 19634864; 49.816610000000004
; 19639861; 49.512420000000006
; 19644866; 49.45277
; 19649860; 49.82943
; 19654862; 50.072900000000004
; 19659863; 49.896570000000004
; 19664867; 50.07077
; 19669858; 50.06237
; 19674861; 50.058080000000004
; 19679860; 50.047050000000006
; 19684868; 49.970420000000004
; 19689859; 49.922030000000007
; 19694861; 50.433580000000006
; 19699862; 50.69525
; 19704894; 50.43361
; 19709862; 49.997090000000007
; 19714862; 49.806720000000006
; 19719863; 49.639860000000006
; 19724904; 49.905020000000007
; 19729861; 50.025710000000004
; 19734863; 50.118640000000006
; 19739862; 50.263790000000007
; 19744868; 50.187320000000007
; 19749862; 49.868120000000005
; 19754863; 49.906290000000006
; 19759879; 49.714740000000006
; 19764871; 49.45738
; 19769860; 49.561000000000007
; 19774863; 49.93616
; 19779859; 49.8823
; 19784867; 49.96423
; 19789860; 50.01122
; 19794862; 50.031620000000004
; 19799862; 50.095940000000006
; 19804872; 50.20179
; 19809859; 49.83899
; 19814863; 49.946760000000005
; 19819863; 50.29343
; 19824880; 50.723130000000005
; 19829860; 50.62671
; 19834907; 50.167310000000008
; 19839863; 49.64685
; 19844860; 49.705940000000005
; 19849867; 49.801820000000006
; 19854862; 49.955610000000007
; 19859861; 50.189600000000006
; 19864865; 50.430890000000005
; 19869862; 50.07459
; 19874862; 49.88833
; 19879862; 49.836140000000007
; 19884865; 49.73443
; 19889859; 49.62306
; 19894857; 49.649840000000005
; 19899861; 49.70468
; 19904867; 49.944930000000006
; 19909860; 49.88159
; 19914859; 49.95221
; 19919862; 50.08684
; 19924874; 50.27197
; 19929861; 50.07663
; 19934859; 49.85394
; 19939859; 49.77497
; 19944865; 50.262150000000005
; 19949860; 50.812960000000004
; 19954861; 50.75439
; 19959880; 49.985490000000006
; 19964879; 49.680270000000007
; 19969863; 49.619980000000005
; 19974857; 49.78029
; 19979866; 50.06631
; 19984875; 50.339720000000007
; 19989862; 50.256150000000005
; 19994862; 50.097310000000007
; 19999863; 49.811650000000007
; 20004877; 49.826420000000006
; 20009863; 49.87586
; 20014862; 49.735150000000004
; 20019862; 49.456160000000004
; 20024865; 49.76256
; 20029860; 49.909850000000006
; 20034870; 49.869400000000006
; 20039863; 50.01912
; 20044897; 50.253060000000005
; 20049862; 50.123760000000004
; 20054858; 50.10085
; 20059863; 49.73796
; 20064869; 49.787720000000007
; 20069857; 50.387000000000008
; 20074861; 50.945580000000007
; 20079864; 50.588060000000006
; 20084862; 50.10054
; 20089861; 49.640490000000007
; 20094862; 49.570640000000004
; 20099855; 49.81969
; 20104864; 50.182790000000004
; 20109857; 50.16499
; 20114862; 50.28679
; 20119860; 50.02315
; 20124869; 49.779320000000006
; 20129880; 49.9438
; 20134864; 49.981060000000006
; 20139863; 49.531510000000004
; 20144871; 49.49506
; 20149860; 49.6651
; 20154862; 49.863180000000007
; 20159860; 49.908800000000006
; 20164899; 50.160250000000005
; 20169862; 50.098720000000007
; 20174864; 50.14394
; 20179864; 49.997820000000004
; 20184875; 49.774780000000007
; 20189861; 49.88593
; 20194863; 50.44604
; 20199863; 50.720960000000005
; 20204869; 50.71976
; 20209859; 50.084810000000004
; 20214861; 49.599700000000006
; 20219858; 49.65144
; 20224870; 49.986120000000007
; 20229860; 50.05257
; 20234865; 50.202490000000004
; 20239862; 50.16248
; 20244874; 50.013310000000004
; 20249858; 49.923980000000007
; 20254865; 50.072100000000006
; 20259861; 49.81316
; 20264865; 49.618900000000004
; 20269863; 49.44601
; 20274864; 49.594060000000006
; 20279861; 49.941340000000004
; 20284866; 50.109970000000004
; 20289859; 50.02933
; 20294860; 50.122620000000005
; 20299861; 49.99378
; 20304867; 50.01071
; 20309862; 49.92011
; 20314862; 50.00283
; 20319858; 50.21493
; 20324868; 50.750470000000007
; 20329860; 50.6146
; 20334870; 50.050630000000005
; 20339854; 49.690410000000007
; 20344871; 49.780460000000005
; 20349863; 49.79133
; 20354862; 50.047560000000004
; 20359864; 50.043760000000006
; 20364872; 50.1743
; 20369860; 50.19436
; 20374863; 50.06705
; 20379864; 49.87709
; 20384881; 49.8513
; 20389858; 49.54263
; 20394863; 49.39853
; 20399863; 49.651170000000008
; 20404866; 50.113830000000007
; 20409858; 49.985980000000005
; 20414862; 50.051030000000004
; 20419862; 49.994090000000007
; 20424867; 50.042780000000008
; 20429859; 50.1835
; 20434863; 50.073690000000006
; 20439861; 49.77604
; 20444866; 50.22041
; 20449860; 50.61957
; 20454861; 50.64596
; 20459859; 50.22294
; 20464866; 49.88042
; 20469860; 49.62472
; 20474863; 49.801970000000004
; 20479863; 49.904370000000007
; 20484863; 50.07318
; 20489857; 50.318830000000005
; 20494856; 50.30991
; 20499861; 49.82921
; 20504863; 49.88833
; 20509860; 49.81472
; 20514857; 49.558370000000004
; 20519862; 49.511860000000006
; 20524865; 49.7683
; 20529862; 49.9046
; 20534864; 49.951220000000006
; 20539858; 49.883030000000005
; 20544866; 50.00791
; 20549877; 50.14961
; 20554856; 50.278600000000004
; 20559862; 49.886610000000005
; 20564869; 49.866580000000006
; 20569860; 50.099100000000007
; 20574856; 50.58494
; 20579861; 50.72572
; 20584875; 50.385140000000007
; 20589860; 49.7158
; 20594863; 49.651500000000006
; 20599861; 49.675010000000007
; 20604873; 49.94442
; 20609859; 50.21144
; 20614861; 50.450390000000006
; 20619867; 50.149730000000005
; 20624869; 49.920910000000006
; 20629860; 49.839330000000004
; 20634864; 49.800270000000005
; 20639862; 49.661
; 20644867; 49.64052
; 20649880; 49.595310000000005
; 20654862; 49.95597
; 20659865; 49.87364
; 20664865; 49.929510000000008
; 20669860; 50.13445
; 20674863; 50.240350000000007
; 20679863; 50.06219
; 20684866; 49.973510000000005
; 20689862; 49.747620000000005
; 20694864; 50.047950000000007
; 20699860; 50.63615
; 20704865; 50.90138
; 20709861; 50.26962
; 20714863; 49.787830000000007
; 20719862; 49.522980000000004
; 20724865; 49.66864
; 20729860; 50.019090000000006
; 20734880; 50.25556
; 20739863; 50.20403
; 20744867; 50.238000000000007
; 20749862; 49.86075
; 20754880; 49.776630000000004
; 20759860; 49.90326
; 20764868; 49.85343
; 20769861; 49.52324
; 20774861; 49.61641
; 20779860; 49.791850000000004
; 20784870; 49.857330000000005
; 20789865; 50.035120000000006
; 20794861; 50.246660000000006
; 20799893; 50.05523
; 20804869; 50.178300000000007
; 20809861; 49.91693
; 20814862; 49.742920000000005
; 20819863; 50.10777
; 20824868; 50.73228
; 20829860; 50.74
; 20834861; 50.351620000000004
; 20839861; 49.684390000000008
; 20844866; 49.56351
; 20849861; 49.84107
; 20854863; 50.159440000000004
; 20859887; 50.059810000000006
; 20864863; 50.277190000000004
; 20869862; 50.164130000000007
; 20874862; 49.83563
; 20879861; 49.87048
; 20884867; 50.038270000000004
; 20889860; 49.69789
; 20894861; 49.535230000000006
; 20899862; 49.479250000000008
; 20904861; 49.82269
; 20909860; 50.013650000000005
; 20914862; 50.140310000000007
; 20919861; 50.00898
; 20924864; 50.10251
; 20929861; 50.04377
; 20934863; 49.898700000000005
; 20939863; 49.80261
; 20944861; 50.192870000000006
; 20949862; 50.54849
; 20954861; 50.81025
; 20959864; 50.25413
; 20964874; 49.753260000000004
; 20969862; 49.72256
; 20974861; 49.89475
; 20979862; 49.884800000000006
; 20984874; 50.10479
; 20989860; 50.167260000000006
; 20994862; 50.180460000000004
; 20999881; 49.99096
; 21004871; 50.022400000000005
; 21009859; 49.886260000000007
; 21014862; 49.74779
; 21019864; 49.435390000000005
; 21024868; 49.515170000000005
; 21029860; 49.92667
; 21034858; 50.061360000000008
; 21039862; 49.907250000000005
; 21044867; 50.12066
; 21049859; 50.068120000000008
; 21054859; 50.098540000000007
; 21059862; 50.018110000000007
; 21064870; 49.93484
; 21069861; 50.00316
; 21074857; 50.546130000000005
; 21079863; 50.672430000000006
; 21084867; 50.337390000000006
; 21089857; 49.92155
; 21094862; 49.78517
; 21099861; 49.667680000000004
; 21104861; 49.978320000000004
; 21109858; 50.025520000000007
; 21114861; 50.155010000000004
; 21119861; 50.250550000000004
; 21124870; 50.092220000000005
; 21129860; 49.836690000000004
; 21134864; 49.906340000000007
; 21139862; 49.650290000000005
; 21144876; 49.463670000000008
; 21149859; 49.612890000000007
; 21154862; 49.99141
; 21159862; 49.87463
; 21164867; 49.985260000000004
; 21169857; 50.00979
; 21174862; 50.04408
; 21179904; 50.1375
; 21184869; 50.136230000000005
; 21189860; 49.78193
; 21194880; 50.019980000000004
; 21199861; 50.400650000000006
; 21204866; 50.76433
; 21209858; 50.521510000000006
; 21214861; 50.02313
; 21219862; 49.587450000000004
; 21224870; 49.7597
; 21229863; 49.868820000000007
; 21234863; 50.021660000000004
; 21239856; 50.254180000000005
; 21244869; 50.408590000000004
; 21249861; 50.007320000000007
; 21254862; 49.92228
; 21259862; 49.79276
; 21264866; 49.6636
; 21269859; 49.584920000000004
; 21274864; 49.703440000000008
; 21279862; 49.800900000000006
; 21284865; 49.964620000000004
; 21289862; 49.872220000000006
; 21294862; 49.988920000000007
; 21299866; 50.12089
; 21304866; 50.28882
; 21309861; 50.0285
; 21314862; 49.819230000000005
; 21319864; 49.80606
; 21324865; 50.36137
; 21329861; 50.841510000000007
; 21334863; 50.62671
; 21339864; 49.86175
; 21344865; 49.668580000000006
; 21349863; 49.615860000000005
; 21354862; 49.84432
; 21359863; 50.11585
; 21364867; 50.37118
; 21369862; 50.241910000000004
; 21374857; 50.035860000000007
; 21379863; 49.760430000000007
; 21384957; 49.827250000000006
; 21389860; 49.847280000000005
; 21394864; 49.717510000000004
; 21399861; 49.498160000000006
; 21404877; 49.848650000000006
; 21409861; 49.86527
; 21414860; 49.867230000000006
; 21419862; 50.07757
; 21424869; 50.266540000000006
; 21429861; 50.12816
; 21434863; 50.078160000000004
; 21439862; 49.70403
; 21444867; 49.872310000000006
; 21449859; 50.49857
; 21454863; 50.95423
; 21459857; 50.4605
; 21464865; 49.969240000000006
; 21469858; 49.56242
; 21474915; 49.608630000000005
; 21479860; 49.942940000000007
; 21484866; 50.25672
; 21489862; 50.196740000000005
; 21494860; 50.27978
; 21499863; 49.9239
; 21504860; 49.801120000000004
; 21509861; 49.971570000000007
; 21514856; 49.920820000000006
; 21519862; 49.477700000000006
; 21524866; 49.526170000000008
; 21529859; 49.718230000000005
; 21534858; 49.85813
; 21539862; 49.947230000000005
; 21544865; 50.187870000000004
; 21549866; 50.078120000000006
; 21554862; 50.13255
; 21559856; 49.95611
; 21564866; 49.784310000000005
; 21569859; 49.976450000000007
; 21574862; 50.497240000000005
; 21579862; 50.70886
; 21584867; 50.603330000000007
; 21589862; 49.94008
; 21594863; 49.603300000000004
; 21599860; 49.694250000000004
; 21604889; 50.02832
; 21609860; 50.084120000000006
; 21614863; 50.253000000000007
; 21619862; 50.15552
; 21624869; 49.98512
; 21629860; 49.935030000000005
; 21634862; 50.06631
; 21639861; 49.760960000000004
; 21644864; 49.600390000000004
; 21649860; 49.45042
; 21654857; 49.686890000000005
; 21659861; 49.94492
; 21664865; 50.094210000000004
; 21669860; 50.021480000000004
; 21674864; 50.1064
; 21679860; 50.01751
; 21684866; 50.043960000000006
; 21689881; 49.925900000000006
; 21694918; 50.024980000000006
; 21699864; 50.285500000000006
; 21704861; 50.80246
; 21709860; 50.497220000000006
; 21714862; 49.938640000000007
; 21719863; 49.675320000000006
; 21724866; 49.804030000000004
; 21729859; 49.852470000000004
; 21734862; 50.10817
; 21739862; 50.07408
; 21744865; 50.179620000000007
; 21749859; 50.13027
; 21754912; 50.011990000000004
; 21759864; 49.845530000000004
; 21764867; 49.824520000000007
; 21769859; 49.50366
; 21774864; 49.422590000000007
; 21779863; 49.755430000000004
; 21784871; 50.099480000000007
; 21789861; 49.948220000000006
; 21794864; 50.04399
; 21799864; 49.95638
; 21804906; 50.047410000000006
; 21809859; 50.19169
; 21814863; 50.041570000000007
; 21819859; 49.848360000000007
; 21824861; 50.346070000000005
; 21829862; 50.66013
; 21834856; 50.550740000000005
; 21839864; 50.11558
; 21844867; 49.857620000000004
; 21849869; 49.656360000000006
; 21854861; 49.833380000000005
; 21859863; 49.914590000000004
; 21864864; 50.134420000000006
; 21869859; 50.365240000000007
; 21874863; 50.25829
; 21879862; 49.805000000000007
; 21884863; 49.910190000000007
; 21889861; 49.765820000000005
; 21894863; 49.51106
; 21899862; 49.529540000000004
; 21904875; 49.85831
; 21909862; 49.92072
; 21914857; 49.95105
; 21919862; 49.886480000000006
; 21924860; 50.017610000000005
; 21929861; 50.186940000000007
; 21934861; 50.25426
; 21939862; 49.817130000000006
; 21944863; 49.88351
; 21949860; 50.18084
; 21954880; 50.648730000000008
; 21959862; 50.656160000000007
; 21964868; 50.256940000000007
; 21969861; 49.681830000000005
; 21974862; 49.680740000000007
; 21979861; 49.69541
; 21984868; 49.98436
; 21989857; 50.26525
; 21994857; 50.42705
; 21999862; 50.05257
; 22004872; 49.894800000000004
; 22009860; 49.845150000000004
; 22014870; 49.778270000000006
; 22019886; 49.642550000000007
; 22024871; 49.661220000000007
; 22029860; 49.659850000000006
; 22034862; 49.947410000000005
; 22039858; 49.835400000000007
; 22044869; 49.96643
; 22049858; 50.173350000000006
; 22054875; 50.250090000000007
; 22059859; 50.050470000000004
; 22064870; 49.95177
; 22069863; 49.816640000000007
; 22074863; 50.18715
; 22079861; 50.70197
; 22084865; 50.796600000000005
; 22089862; 50.132110000000004
; 22094858; 49.75198
; 22099862; 49.56327
; 22104876; 49.739770000000007
; 22109858; 50.06806
; 22114864; 50.26518
; 22119863; 50.19113
; 22124878; 50.1745
; 22129859; 49.818740000000005
; 22134856; 49.796420000000005
; 22139861; 49.855680000000007
; 22144869; 49.757130000000004
; 22149860; 49.48953
; 22154862; 49.68804
; 22159862; 49.83657
; 22164875; 49.87845
; 22169857; 50.060970000000005
; 22174862; 50.227230000000006
; 22179862; 50.05505
; 22184866; 50.163850000000004
; 22189859; 49.846190000000007
; 22194863; 49.76521
; 22199863; 50.200520000000004
; 22204872; 50.820130000000006
; 22209865; 50.710370000000005
; 22214857; 50.254740000000005
; 22219860; 49.632970000000007
; 22224872; 49.59042
; 22229859; 49.87082
; 22234864; 50.160180000000004
; 22239864; 50.070200000000007
; 22244880; 50.30514
; 22249863; 50.119170000000004
; 22254878; 49.812210000000007
; 22259860; 49.88817
; 22264869; 50.013310000000004
; 22269858; 49.641630000000006
; 22274863; 49.55232
; 22279862; 49.53379
; 22284866; 49.84971
; 22289861; 49.98474
; 22294864; 50.13647
; 22299861; 50.058020000000006
; 22304865; 50.1632
; 22309860; 50.04818
; 22314862; 49.836050000000007
; 22319859; 49.82119
; 22324866; 50.297180000000004
; 22329867; 50.642370000000007
; 22334861; 50.751180000000005
; 22339863; 50.10188
; 22344864; 49.66517
; 22349865; 49.72093
; 22354863; 49.92793
; 22359862; 49.932210000000005
; 22364874; 50.148270000000004
; 22369860; 50.17987
; 22374864; 50.12084
; 22379859; 49.931960000000004
; 22384867; 50.022650000000006
; 22389859; 49.86583
; 22394860; 49.685990000000004
; 22399864; 49.415270000000007
; 22404875; 49.561370000000004
; 22409860; 49.994290000000007
; 22414866; 50.088190000000004
; 22419862; 49.9333
; 22424875; 50.13358
; 22429859; 50.06125
; 22434857; 50.07771
; 22439861; 49.945980000000006
; 22444875; 49.93511
; 22449859; 50.115230000000004
; 22454861; 50.661170000000006
; 22459863; 50.637570000000004
; 22464868; 50.223440000000004
; 22469859; 49.86142
; 22474862; 49.78522
; 22479860; 49.703430000000004
; 22484861; 50.02013
; 22489861; 50.03802
; 22494862; 50.17166
; 22499855; 50.22281
; 22504872; 50.058370000000004
; 22509863; 49.85667
; 22514863; 49.902060000000006
; 22519856; 49.559470000000005
; 22524867; 49.43827
; 22529858; 49.675700000000006
; 22534858; 50.050380000000004
; 22539863; 49.871710000000007
; 22544874; 50.003870000000006
; 22549859; 50.030820000000006
; 22554861; 50.05557
; 22559861; 50.13264
; 22564933; 50.071760000000005
; 22569862; 49.777280000000005
; 22574857; 50.109860000000005
; 22579861; 50.48053
; 22584861; 50.708340000000007
; 22589860; 50.39549
; 22594861; 49.94013
; 22599882; 49.57697
; 22604872; 49.80109
; 22609860; 49.918980000000005
; 22614861; 50.051410000000004
; 22619861; 50.257030000000007
; 22624864; 50.366460000000004
; 22629859; 49.93281
; 22634863; 49.91548
; 22639856; 49.79158
; 22644866; 49.61267
; 22649858; 49.56938
; 22654859; 49.757450000000006
; 22659862; 49.863550000000004
; 22664872; 49.98067
; 22669861; 49.90091
; 22674864; 50.003640000000004
; 22679860; 50.118330000000007
; 22684869; 50.28358
; 22689860; 49.97659
; 22694857; 49.837900000000005
; 22699861; 49.92681
; 22704868; 50.481660000000005
; 22709858; 50.842530000000004
; 22714863; 50.515490000000007
; 22719860; 49.74763
; 22724866; 49.64741
; 22729864; 49.64401
; 22734862; 49.875560000000007
; 22739888; 50.112190000000005
; 22744873; 50.38716
; 22749863; 50.222980000000007
; 22754863; 49.971930000000008
; 22759863; 49.754790000000007
; 22764867; 49.815680000000008
; 22769859; 49.78878
; 22774862; 49.680170000000004
; 22779861; 49.524260000000005
; 22784870; 49.89842
; 22789858; 49.86149
; 22794861; 49.890890000000006
; 22799860; 50.096230000000006
; 22804871; 50.28016
; 22809862; 50.161660000000005
; 22814855; 50.039
; 22819864; 49.69496
; 22824880; 49.94879
; 22829861; 50.594220000000007
; 22834861; 50.95674
; 22839862; 50.35215
; 22844880; 49.860620000000004
; 22849858; 49.536260000000006
; 22854862; 49.640370000000004
; 22859861; 49.990620000000007
; 22864873; 50.28918
; 22869859; 50.2417
; 22874861; 50.25538
; 22879862; 49.851890000000004
; 22884872; 49.80772
; 22889858; 49.985670000000006
; 22894863; 49.895920000000004
; 22899863; 49.45286
; 22904867; 49.559760000000004
; 22909858; 49.792930000000005
; 22914862; 49.878470000000007
; 22919861; 49.98163
; 22924869; 50.19581
; 22929859; 50.058180000000007
; 22934860; 50.13204
; 22939856; 49.898540000000004
; 22944873; 49.752260000000007
; 22949874; 50.064260000000004
; 22954860; 50.626760000000004
; 22959862; 50.732130000000005
; 22964865; 50.46325
; 22969861; 49.792350000000006
; 22974861; 49.558220000000006
; 22979867; 49.731860000000005
; 22984871; 50.087660000000007
; 22989859; 50.092420000000004
; 22994862; 50.263430000000007
; 22999859; 50.14809
; 23004874; 49.93166
; 23009860; 49.947590000000005
; 23014861; 50.071360000000006
; 23019862; 49.712790000000005
; 23024891; 49.562520000000006
; 23029862; 49.48541
; 23034858; 49.771020000000007
; 23039861; 49.94196
; 23044866; 50.093900000000005
; 23049861; 50.041250000000005
; 23054861; 50.11104
; 23059861; 50.017320000000005
; 23064865; 49.996370000000006
; 23069864; 49.908480000000004
; 23074856; 50.096390000000007
; 23079863; 50.38452
; 23084863; 50.828050000000005
; 23089859; 50.40254
; 23094859; 49.840360000000004
; 23099859; 49.669010000000007
; 23104870; 49.8389
; 23109867; 49.88412
; 23114864; 50.125870000000006
; 23119864; 50.124810000000004
; 23124868; 50.18451
; 23129863; 50.061940000000007
; 23134859; 50.001290000000004
; 23139863; 49.847120000000004
; 23144860; 49.789080000000006
; 23149869; 49.47511
; 23154862; 49.440110000000004
; 23159861; 49.820560000000008
; 23164870; 50.07838
; 23169860; 49.93654
; 23174864; 50.08102
; 23179861; 49.97538
; 23184865; 50.046530000000004
; 23189860; 50.11874
; 23194859; 49.97863
; 23199861; 49.894420000000004
; 23204865; 50.469660000000005
; 23209859; 50.728510000000007
; 23214859; 50.44964
; 23219861; 49.979740000000007
; 23224874; 49.81882
; 23229863; 49.685840000000006
; 23234859; 49.913090000000004
; 23239900; 49.968360000000004
; 23244870; 50.15229
; 23249861; 50.342920000000007
; 23254861; 50.194840000000006
; 23259862; 49.8098
; 23264870; 49.925050000000006
; 23269859; 49.724340000000005
; 23274863; 49.48158
; 23279859; 49.537440000000004
; 23284870; 49.935
; 23289859; 49.918130000000005
; 23294861; 49.971940000000004
; 23299863; 49.941240000000008
; 23304864; 50.028160000000007
; 23309859; 50.177380000000007
; 23314863; 50.213770000000004
; 23319858; 49.793440000000004
; 23324868; 49.947390000000006
; 23329862; 50.29426
; 23334863; 50.685460000000006
; 23339862; 50.54314
; 23344865; 50.13539
; 23349861; 49.653670000000005
; 23354860; 49.71195
; 23359863; 49.75627
; 23364874; 50.009090000000008
; 23369860; 50.27631
; 23374857; 50.422450000000005
; 23379862; 49.98073
; 23384877; 49.860560000000007
; 23389860; 49.837170000000008
; 23394861; 49.733200000000004
; 23399858; 49.596650000000004
; 23404867; 49.66729
; 23409860; 49.749190000000006
; 23414858; 49.967610000000008
; 23419861; 49.858270000000005
